,experiment,read,read_number,row,column,well,rfu_value,standard_substrate,kit,minutes,concentration,concentration_moles
514,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,35,C,4,C4,177371,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
515,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,36,C,4,C4,173671,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
516,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,37,C,4,C4,170566,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
517,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,38,C,4,C4,169466,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
518,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,39,C,4,C4,167766,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
519,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,40,C,4,C4,164115,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
520,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,41,C,4,C4,160708,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
521,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,42,C,4,C4,162745,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
522,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,43,C,4,C4,156067,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
523,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,44,C,4,C4,153976,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
524,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,45,C,4,C4,151003,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
525,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,46,C,4,C4,148595,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
526,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,47,C,4,C4,146745,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
527,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,48,C,4,C4,144432,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
528,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,49,C,4,C4,142330,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
529,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,50,C,4,C4,141365,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
530,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,51,C,4,C4,138246,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
531,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,52,C,4,C4,135654,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
532,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,53,C,4,C4,134091,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
533,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,54,C,4,C4,131826,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
534,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,55,C,4,C4,129934,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
535,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,56,C,4,C4,129053,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
536,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,57,C,4,C4,126802,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
537,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,58,C,4,C4,125379,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
538,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,59,C,4,C4,121769,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
539,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,60,C,4,C4,122067,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
540,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,61,C,4,C4,119201,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
541,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,62,C,4,C4,117394,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
542,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,63,C,4,C4,117771,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
543,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,64,C,4,C4,114305,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
544,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,65,C,4,C4,112538,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
545,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,66,C,4,C4,110525,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
546,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,67,C,4,C4,108842,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
547,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,68,C,4,C4,108372,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
548,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,69,C,4,C4,106047,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
549,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,70,C,4,C4,104031,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
550,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,71,C,4,C4,102810,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
551,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,72,C,4,C4,101269,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
552,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,73,C,4,C4,100116,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
553,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,74,C,4,C4,99412.7,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
554,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,75,C,4,C4,97466.4,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
555,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,76,C,4,C4,95903.4,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
556,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,77,C,4,C4,94426.8,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
557,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,78,C,4,C4,93524.2,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
558,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,79,C,4,C4,91920.1,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
559,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,80,C,4,C4,92085.4,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
560,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,81,C,4,C4,88468.6,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
561,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,82,C,4,C4,88511.7,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
562,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,83,C,4,C4,88426.9,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
563,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,84,C,4,C4,86445.4,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
564,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,85,C,4,C4,85000.3,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
565,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,86,C,4,C4,83493.7,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
566,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,87,C,4,C4,82356.3,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
567,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,88,C,4,C4,81038.1,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
568,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,89,C,4,C4,80211.1,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
569,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,90,C,4,C4,78942.5,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
570,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,91,C,4,C4,78032.7,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
571,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,92,C,4,C4,77082.7,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
572,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,93,C,4,C4,75967.5,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
573,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,94,C,4,C4,75031.5,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
574,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,95,C,4,C4,74640.3,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
575,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,96,C,4,C4,73462.7,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
576,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,97,C,4,C4,72288.3,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
577,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,98,C,4,C4,71316.2,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
578,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,99,C,4,C4,70291.6,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
579,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,100,C,4,C4,69478.5,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
580,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,101,C,4,C4,68458.8,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
581,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,102,C,4,C4,67748.8,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
582,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,103,C,4,C4,67014.3,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
583,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,104,C,4,C4,66031.6,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
584,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,105,C,4,C4,65171.8,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
585,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,106,C,4,C4,64581.9,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
586,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,107,C,4,C4,63563.7,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
587,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,108,C,4,C4,62509.9,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
588,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,109,C,4,C4,62034.1,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
589,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,110,C,4,C4,61044,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
590,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,111,C,4,C4,60809.9,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
591,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,112,C,4,C4,59875.8,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
592,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,113,C,4,C4,59488.7,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
593,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,114,C,4,C4,58315.5,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
594,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,115,C,4,C4,57765.5,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
595,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,116,C,4,C4,57033.7,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
596,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,117,C,4,C4,56195.6,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
597,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,118,C,4,C4,55854.6,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
598,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,119,C,4,C4,55079.2,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
599,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,120,C,4,C4,54023.8,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
600,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,121,C,4,C4,54270.9,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
601,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,122,C,4,C4,52650.6,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
602,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,123,C,4,C4,52612.4,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
603,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,124,C,4,C4,52209.9,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
604,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,125,C,4,C4,51097.3,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
605,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,126,C,4,C4,50947.7,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
606,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,127,C,4,C4,50062.4,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
607,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,128,C,4,C4,49497.5,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
608,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,129,C,4,C4,49099.8,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
609,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,130,C,4,C4,48163.9,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
610,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,131,C,4,C4,47814.9,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
611,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,132,C,4,C4,47312.4,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
612,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,133,C,4,C4,46678.6,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
613,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,134,C,4,C4,46176,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
614,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,135,C,4,C4,45489.1,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
615,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,136,C,4,C4,44774.2,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
616,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,137,C,4,C4,45313.3,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
617,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,138,C,4,C4,44177.8,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
618,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,139,C,4,C4,43640.8,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
619,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,140,C,4,C4,43151.3,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
620,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,141,C,4,C4,42914.8,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
621,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,142,C,4,C4,42849.3,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
622,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,143,C,4,C4,41727.5,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
623,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,144,C,4,C4,41580.6,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
624,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,145,C,4,C4,40720.8,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
625,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,146,C,4,C4,40352.9,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
626,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,147,C,4,C4,39948,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
627,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,148,C,4,C4,39547.4,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
628,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,149,C,4,C4,39578.2,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
629,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,150,C,4,C4,38894.6,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
630,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,151,C,4,C4,38446,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
631,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,152,C,4,C4,37827,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
632,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,153,C,4,C4,37410.1,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
633,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,154,C,4,C4,37443.8,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
634,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,155,C,4,C4,36958.2,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
635,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,156,C,4,C4,36435.7,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
636,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,157,C,4,C4,36180.6,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
637,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,158,C,4,C4,35442.6,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
638,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,159,C,4,C4,35233.2,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
639,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,160,C,4,C4,34600.3,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
640,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,161,C,4,C4,34383.6,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
641,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,162,C,4,C4,34147.2,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
642,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,163,C,4,C4,33901.8,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
643,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,164,C,4,C4,33442,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
644,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,165,C,4,C4,33068.4,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
645,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,166,C,4,C4,32724.8,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
646,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,167,C,4,C4,32868,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
647,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,168,C,4,C4,32041.6,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
648,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,169,C,4,C4,32213.1,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
649,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,170,C,4,C4,31698.2,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
650,ENLITEN_STDS_kinetic,100µl per well (Injector 1) 2sec. 1 repeat. 96 well plate. kinetics,171,C,4,C4,31108.9,ATP,ENLITEN_kinetics,0,10^-13mol/1nM,1E-13
