,time,row_384,column_384,rfu_value,input_conc,input_conc_nM,replicate,reporter
401,01:20:00,B,9,31.919,500pM,0.5,b,DNA-FAM
402,01:20:00,C,9,198.208,500pM,0.5,a,RNA-FAM
403,01:20:00,D,9,187.553,500pM,0.5,b,RNA-FAM
404,01:20:00,A,11,28.525,50pM,0.05,a,DNA-FAM
405,01:20:00,B,11,28.02,50pM,0.05,b,DNA-FAM
406,01:20:00,C,11,203.013,50pM,0.05,a,RNA-FAM
407,01:20:00,D,11,207.476,50pM,0.05,b,RNA-FAM
408,01:20:00,A,13,27.861,5pM,0.005,a,DNA-FAM
409,01:20:00,B,13,26.585,5pM,0.005,b,DNA-FAM
410,01:20:00,C,13,208.31400000000002,5pM,0.005,a,RNA-FAM
411,01:20:00,D,13,204.90099999999998,5pM,0.005,b,RNA-FAM
412,01:20:00,A,15,27.284000000000002,500fM,0.0005,a,DNA-FAM
413,01:20:00,B,15,25.069000000000003,500fM,0.0005,b,DNA-FAM
414,01:20:00,C,15,204.142,500fM,0.0005,a,RNA-FAM
415,01:20:00,D,15,209.11599999999999,500fM,0.0005,b,RNA-FAM
416,01:20:00,A,17,28.601,50fM,0.00005,a,DNA-FAM
417,01:20:00,B,17,28.765,50fM,0.00005,b,DNA-FAM
418,01:20:00,C,17,199.50099999999998,50fM,0.00005,a,RNA-FAM
419,01:20:00,D,17,195.615,50fM,0.00005,b,RNA-FAM
420,01:20:00,A,19,28.011,5fM,0.000005,a,DNA-FAM
421,01:20:00,B,19,26.405,5fM,0.000005,b,DNA-FAM
422,01:20:00,C,19,215.882,5fM,0.000005,a,RNA-FAM
423,01:20:00,D,19,206.761,5fM,0.000005,b,RNA-FAM
424,01:20:00,A,21,27.938000000000002,no_target,0,a,DNA-FAM
425,01:20:00,B,21,29.615,no_target,0,b,DNA-FAM
426,01:20:00,C,21,221.983,no_target,0,a,RNA-FAM
427,01:20:00,D,21,187.25900000000001,no_target,0,b,RNA-FAM
428,01:20:00,A,23,27.811,no_cas12a,0,a,DNA-FAM
429,01:20:00,B,23,27.695,no_cas12a,0,b,DNA-FAM
430,01:20:00,C,23,207.485,no_cas12a,0,a,RNA-FAM
431,01:20:00,D,23,211.41400000000002,no_cas12a,0,b,RNA-FAM
432,01:30:00,A,1,243.993,5uM,5000,a,DNA-FAM
433,01:30:00,B,1,308.563,5uM,5000,b,DNA-FAM
434,01:30:00,C,1,228.99099999999999,5uM,5000,a,RNA-FAM
435,01:30:00,D,1,200.422,5uM,5000,b,RNA-FAM
436,01:30:00,A,3,401.13,500nM,500,a,DNA-FAM
437,01:30:00,B,3,485.82300000000004,500nM,500,b,DNA-FAM
438,01:30:00,C,3,214.847,500nM,500,a,RNA-FAM
439,01:30:00,D,3,222.96200000000002,500nM,500,b,RNA-FAM
440,01:30:00,A,5,734.4169999999999,50nM,50,a,DNA-FAM
441,01:30:00,B,5,997.262,50nM,50,b,DNA-FAM
442,01:30:00,C,5,231.796,50nM,50,a,RNA-FAM
443,01:30:00,D,5,231.085,50nM,50,b,RNA-FAM
444,01:30:00,A,7,571.268,5nM,5,a,DNA-FAM
445,01:30:00,B,7,580.7909999999999,5nM,5,b,DNA-FAM
446,01:30:00,C,7,218.125,5nM,5,a,RNA-FAM
447,01:30:00,D,7,226.50900000000001,5nM,5,b,RNA-FAM
448,01:30:00,A,9,32.99,500pM,0.5,a,DNA-FAM
449,01:30:00,B,9,31.65,500pM,0.5,b,DNA-FAM
450,01:30:00,C,9,195.968,500pM,0.5,a,RNA-FAM
451,01:30:00,D,9,186.175,500pM,0.5,b,RNA-FAM
452,01:30:00,A,11,28.406,50pM,0.05,a,DNA-FAM
453,01:30:00,B,11,26.585,50pM,0.05,b,DNA-FAM
454,01:30:00,C,11,204.201,50pM,0.05,a,RNA-FAM
455,01:30:00,D,11,207.451,50pM,0.05,b,RNA-FAM
456,01:30:00,A,13,27.898000000000003,5pM,0.005,a,DNA-FAM
457,01:30:00,B,13,26.049,5pM,0.005,b,DNA-FAM
458,01:30:00,C,13,206.27599999999998,5pM,0.005,a,RNA-FAM
459,01:30:00,D,13,203.627,5pM,0.005,b,RNA-FAM
460,01:30:00,A,15,26.078000000000003,500fM,0.0005,a,DNA-FAM
461,01:30:00,B,15,25.866,500fM,0.0005,b,DNA-FAM
462,01:30:00,C,15,205.993,500fM,0.0005,a,RNA-FAM
463,01:30:00,D,15,208.59900000000002,500fM,0.0005,b,RNA-FAM
464,01:30:00,A,17,28.074,50fM,0.00005,a,DNA-FAM
465,01:30:00,B,17,28.976,50fM,0.00005,b,DNA-FAM
466,01:30:00,C,17,197.74200000000002,50fM,0.00005,a,RNA-FAM
467,01:30:00,D,17,195.972,50fM,0.00005,b,RNA-FAM
468,01:30:00,A,19,27.662,5fM,0.000005,a,DNA-FAM
469,01:30:00,B,19,26.08,5fM,0.000005,b,DNA-FAM
470,01:30:00,C,19,216.31799999999998,5fM,0.000005,a,RNA-FAM
471,01:30:00,D,19,208.203,5fM,0.000005,b,RNA-FAM
472,01:30:00,A,21,28.015,no_target,0,a,DNA-FAM
473,01:30:00,B,21,29.604,no_target,0,b,DNA-FAM
474,01:30:00,C,21,221.08700000000002,no_target,0,a,RNA-FAM
475,01:30:00,D,21,187.247,no_target,0,b,RNA-FAM
476,01:30:00,A,23,26.985,no_cas12a,0,a,DNA-FAM
477,01:30:00,B,23,26.866999999999997,no_cas12a,0,b,DNA-FAM
478,01:30:00,C,23,208.33,no_cas12a,0,a,RNA-FAM
479,01:30:00,D,23,209.959,no_cas12a,0,b,RNA-FAM
480,01:40:00,A,1,277.507,5uM,5000,a,DNA-FAM
481,01:40:00,B,1,354.749,5uM,5000,b,DNA-FAM
482,01:40:00,C,1,230.179,5uM,5000,a,RNA-FAM
483,01:40:00,D,1,200.94299999999998,5uM,5000,b,RNA-FAM
484,01:40:00,A,3,450.039,500nM,500,a,DNA-FAM
485,01:40:00,B,3,547.327,500nM,500,b,DNA-FAM
486,01:40:00,C,3,218.72299999999998,500nM,500,a,RNA-FAM
487,01:40:00,D,3,228.185,500nM,500,b,RNA-FAM
488,01:40:00,A,5,828.943,50nM,50,a,DNA-FAM
489,01:40:00,B,5,1128.128,50nM,50,b,DNA-FAM
490,01:40:00,C,5,236.68,50nM,50,a,RNA-FAM
491,01:40:00,D,5,235.465,50nM,50,b,RNA-FAM
492,01:40:00,A,7,632.597,5nM,5,a,DNA-FAM
493,01:40:00,B,7,646.664,5nM,5,b,DNA-FAM
494,01:40:00,C,7,222.149,5nM,5,a,RNA-FAM
495,01:40:00,D,7,229.136,5nM,5,b,RNA-FAM
496,01:40:00,A,9,33.887,500pM,0.5,a,DNA-FAM
497,01:40:00,B,9,31.949,500pM,0.5,b,DNA-FAM
498,01:40:00,C,9,197.679,500pM,0.5,a,RNA-FAM
499,01:40:00,D,9,186.93,500pM,0.5,b,RNA-FAM
500,01:40:00,A,11,28.174,50pM,0.05,a,DNA-FAM
501,01:40:00,B,11,26.064,50pM,0.05,b,DNA-FAM
502,01:40:00,C,11,203.597,50pM,0.05,a,RNA-FAM
503,01:40:00,D,11,208.55200000000002,50pM,0.05,b,RNA-FAM
504,01:40:00,A,13,27.076999999999998,5pM,0.005,a,DNA-FAM
505,01:40:00,B,13,26.521,5pM,0.005,b,DNA-FAM
506,01:40:00,C,13,209.544,5pM,0.005,a,RNA-FAM
507,01:40:00,D,13,204.49900000000002,5pM,0.005,b,RNA-FAM
508,01:40:00,A,15,25.86,500fM,0.0005,a,DNA-FAM
509,01:40:00,B,15,24.995,500fM,0.0005,b,DNA-FAM
510,01:40:00,C,15,205.393,500fM,0.0005,a,RNA-FAM
511,01:40:00,D,15,208.952,500fM,0.0005,b,RNA-FAM
512,01:40:00,A,17,27.99,50fM,0.00005,a,DNA-FAM
513,01:40:00,B,17,28.263,50fM,0.00005,b,DNA-FAM
514,01:40:00,C,17,199.172,50fM,0.00005,a,RNA-FAM
515,01:40:00,D,17,196.55700000000002,50fM,0.00005,b,RNA-FAM
516,01:40:00,A,19,27.287,5fM,0.000005,a,DNA-FAM
517,01:40:00,B,19,25.659000000000002,5fM,0.000005,b,DNA-FAM
518,01:40:00,C,19,215.946,5fM,0.000005,a,RNA-FAM
519,01:40:00,D,19,206.17,5fM,0.000005,b,RNA-FAM
520,01:40:00,A,21,27.025,no_target,0,a,DNA-FAM
521,01:40:00,B,21,29.272,no_target,0,b,DNA-FAM
522,01:40:00,C,21,222.782,no_target,0,a,RNA-FAM
523,01:40:00,D,21,184.968,no_target,0,b,RNA-FAM
524,01:40:00,A,23,26.73,no_cas12a,0,a,DNA-FAM
525,01:40:00,B,23,26.12,no_cas12a,0,b,DNA-FAM
526,01:40:00,C,23,207.96200000000002,no_cas12a,0,a,RNA-FAM
527,01:40:00,D,23,208.606,no_cas12a,0,b,RNA-FAM
528,01:50:00,A,1,312.165,5uM,5000,a,DNA-FAM
529,01:50:00,B,1,398.35,5uM,5000,b,DNA-FAM
530,01:50:00,C,1,230.953,5uM,5000,a,RNA-FAM
531,01:50:00,D,1,202.668,5uM,5000,b,RNA-FAM
532,01:50:00,A,3,497.189,500nM,500,a,DNA-FAM
533,01:50:00,B,3,606.526,500nM,500,b,DNA-FAM
534,01:50:00,C,3,220.233,500nM,500,a,RNA-FAM
535,01:50:00,D,3,230.49400000000003,500nM,500,b,RNA-FAM
536,01:50:00,A,5,914.618,50nM,50,a,DNA-FAM
537,01:50:00,B,5,1246.265,50nM,50,b,DNA-FAM
538,01:50:00,C,5,241.085,50nM,50,a,RNA-FAM
539,01:50:00,D,5,243.263,50nM,50,b,RNA-FAM
540,01:50:00,A,7,692.372,5nM,5,a,DNA-FAM
541,01:50:00,B,7,703.9839999999999,5nM,5,b,DNA-FAM
542,01:50:00,C,7,225.62400000000002,5nM,5,a,RNA-FAM
543,01:50:00,D,7,235.395,5nM,5,b,RNA-FAM
544,01:50:00,A,9,33.951,500pM,0.5,a,DNA-FAM
545,01:50:00,B,9,32.048,500pM,0.5,b,DNA-FAM
546,01:50:00,C,9,193.678,500pM,0.5,a,RNA-FAM
547,01:50:00,D,9,185.69299999999998,500pM,0.5,b,RNA-FAM
548,01:50:00,A,11,27.038,50pM,0.05,a,DNA-FAM
549,01:50:00,B,11,26.037,50pM,0.05,b,DNA-FAM
550,01:50:00,C,11,204.84,50pM,0.05,a,RNA-FAM
551,01:50:00,D,11,208.17,50pM,0.05,b,RNA-FAM
552,01:50:00,A,13,27.323,5pM,0.005,a,DNA-FAM
553,01:50:00,B,13,26.003,5pM,0.005,b,DNA-FAM
554,01:50:00,C,13,208.66400000000002,5pM,0.005,a,RNA-FAM
555,01:50:00,D,13,206.44799999999998,5pM,0.005,b,RNA-FAM
556,01:50:00,A,15,25.709,500fM,0.0005,a,DNA-FAM
557,01:50:00,B,15,24.335,500fM,0.0005,b,DNA-FAM
558,01:50:00,C,15,205.433,500fM,0.0005,a,RNA-FAM
559,01:50:00,D,15,208.458,500fM,0.0005,b,RNA-FAM
560,01:50:00,A,17,27.015,50fM,0.00005,a,DNA-FAM
561,01:50:00,B,17,27.789,50fM,0.00005,b,DNA-FAM
562,01:50:00,C,17,198.166,50fM,0.00005,a,RNA-FAM
563,01:50:00,D,17,196.78799999999998,50fM,0.00005,b,RNA-FAM
564,01:50:00,A,19,27.873,5fM,0.000005,a,DNA-FAM
565,01:50:00,B,19,24.987,5fM,0.000005,b,DNA-FAM
566,01:50:00,C,19,218.94099999999997,5fM,0.000005,a,RNA-FAM
567,01:50:00,D,19,206.56099999999998,5fM,0.000005,b,RNA-FAM
568,01:50:00,A,21,26.929000000000002,no_target,0,a,DNA-FAM
569,01:50:00,B,21,28.543000000000003,no_target,0,b,DNA-FAM
570,01:50:00,C,21,222.795,no_target,0,a,RNA-FAM
571,01:50:00,D,21,183.56400000000002,no_target,0,b,RNA-FAM
572,01:50:00,A,23,26.478,no_cas12a,0,a,DNA-FAM
573,01:50:00,B,23,26.503,no_cas12a,0,b,DNA-FAM
574,01:50:00,C,23,208.44799999999998,no_cas12a,0,a,RNA-FAM
575,01:50:00,D,23,207.612,no_cas12a,0,b,RNA-FAM
576,02:00:00,A,1,351.965,5uM,5000,a,DNA-FAM
577,02:00:00,B,1,448.569,5uM,5000,b,DNA-FAM
578,02:00:00,C,1,234.892,5uM,5000,a,RNA-FAM
579,02:00:00,D,1,203.512,5uM,5000,b,RNA-FAM
580,02:00:00,A,3,552.845,500nM,500,a,DNA-FAM
581,02:00:00,B,3,674.216,500nM,500,b,DNA-FAM
582,02:00:00,C,3,226.16400000000002,500nM,500,a,RNA-FAM
583,02:00:00,D,3,236.493,500nM,500,b,RNA-FAM
584,02:00:00,A,5,1011.471,50nM,50,a,DNA-FAM
585,02:00:00,B,5,1362.5910000000001,50nM,50,b,DNA-FAM
586,02:00:00,C,5,243.84799999999998,50nM,50,a,RNA-FAM
587,02:00:00,D,5,244.528,50nM,50,b,RNA-FAM
588,02:00:00,A,7,756.0010000000001,5nM,5,a,DNA-FAM
589,02:00:00,B,7,767.679,5nM,5,b,DNA-FAM
590,02:00:00,C,7,230.886,5nM,5,a,RNA-FAM
591,02:00:00,D,7,237.71200000000002,5nM,5,b,RNA-FAM
592,02:00:00,A,9,34.085,500pM,0.5,a,DNA-FAM
593,02:00:00,B,9,33.373000000000005,500pM,0.5,b,DNA-FAM
594,02:00:00,C,9,197.15200000000002,500pM,0.5,a,RNA-FAM
595,02:00:00,D,9,184.838,500pM,0.5,b,RNA-FAM
596,02:00:00,A,11,26.458000000000002,50pM,0.05,a,DNA-FAM
597,02:00:00,B,11,26.38,50pM,0.05,b,DNA-FAM
598,02:00:00,C,11,205.923,50pM,0.05,a,RNA-FAM
599,02:00:00,D,11,209.405,50pM,0.05,b,RNA-FAM
600,02:00:00,A,13,26.164,5pM,0.005,a,DNA-FAM
601,02:00:00,B,13,24.901999999999997,5pM,0.005,b,DNA-FAM
602,02:00:00,C,13,211.55900000000003,5pM,0.005,a,RNA-FAM
603,02:00:00,D,13,206.245,5pM,0.005,b,RNA-FAM
604,02:00:00,A,15,25.101999999999997,500fM,0.0005,a,DNA-FAM
605,02:00:00,B,15,24.08,500fM,0.0005,b,DNA-FAM
606,02:00:00,C,15,204.386,500fM,0.0005,a,RNA-FAM
607,02:00:00,D,15,209.109,500fM,0.0005,b,RNA-FAM
608,02:00:00,A,17,26.654,50fM,0.00005,a,DNA-FAM
609,02:00:00,B,17,27.785999999999998,50fM,0.00005,b,DNA-FAM
610,02:00:00,C,17,200.136,50fM,0.00005,a,RNA-FAM
611,02:00:00,D,17,196.482,50fM,0.00005,b,RNA-FAM
612,02:00:00,A,19,27.586,5fM,0.000005,a,DNA-FAM
613,02:00:00,B,19,24.795,5fM,0.000005,b,DNA-FAM
614,02:00:00,C,19,218.236,5fM,0.000005,a,RNA-FAM
615,02:00:00,D,19,208.553,5fM,0.000005,b,RNA-FAM
616,02:00:00,A,21,27.303,no_target,0,a,DNA-FAM
617,02:00:00,B,21,28.858,no_target,0,b,DNA-FAM
618,02:00:00,C,21,222.208,no_target,0,a,RNA-FAM
619,02:00:00,D,21,182.22400000000002,no_target,0,b,RNA-FAM
620,02:00:00,A,23,25.225,no_cas12a,0,a,DNA-FAM
621,02:00:00,B,23,26.069000000000003,no_cas12a,0,b,DNA-FAM
622,02:00:00,C,23,207.375,no_cas12a,0,a,RNA-FAM
623,02:00:00,D,23,208.865,no_cas12a,0,b,RNA-FAM
624,02:10:00,A,1,388.779,5uM,5000,a,DNA-FAM
625,02:10:00,B,1,500.535,5uM,5000,b,DNA-FAM
626,02:10:00,C,1,237.868,5uM,5000,a,RNA-FAM
627,02:10:00,D,1,207.468,5uM,5000,b,RNA-FAM
628,02:10:00,A,3,605.932,500nM,500,a,DNA-FAM
629,02:10:00,B,3,729.799,500nM,500,b,DNA-FAM
630,02:10:00,C,3,229.604,500nM,500,a,RNA-FAM
631,02:10:00,D,3,237.771,500nM,500,b,RNA-FAM
632,02:10:00,A,5,1094.803,50nM,50,a,DNA-FAM
633,02:10:00,B,5,1468.858,50nM,50,b,DNA-FAM
634,02:10:00,C,5,250.12099999999998,50nM,50,a,RNA-FAM
635,02:10:00,D,5,249.283,50nM,50,b,RNA-FAM
636,02:10:00,A,7,816.675,5nM,5,a,DNA-FAM
637,02:10:00,B,7,822.835,5nM,5,b,DNA-FAM
638,02:10:00,C,7,232.12,5nM,5,a,RNA-FAM
639,02:10:00,D,7,240.62599999999998,5nM,5,b,RNA-FAM
640,02:10:00,A,9,34.195,500pM,0.5,a,DNA-FAM
641,02:10:00,B,9,33.265,500pM,0.5,b,DNA-FAM
642,02:10:00,C,9,194.023,500pM,0.5,a,RNA-FAM
643,02:10:00,D,9,184.291,500pM,0.5,b,RNA-FAM
644,02:10:00,A,11,26.588,50pM,0.05,a,DNA-FAM
645,02:10:00,B,11,25.182,50pM,0.05,b,DNA-FAM
646,02:10:00,C,11,203.764,50pM,0.05,a,RNA-FAM
647,02:10:00,D,11,207.597,50pM,0.05,b,RNA-FAM
648,02:10:00,A,13,26.237,5pM,0.005,a,DNA-FAM
649,02:10:00,B,13,24.628,5pM,0.005,b,DNA-FAM
650,02:10:00,C,13,210.72400000000002,5pM,0.005,a,RNA-FAM
651,02:10:00,D,13,205.953,5pM,0.005,b,RNA-FAM
652,02:10:00,A,15,25.131,500fM,0.0005,a,DNA-FAM
653,02:10:00,B,15,23.723000000000003,500fM,0.0005,b,DNA-FAM
654,02:10:00,C,15,202.83,500fM,0.0005,a,RNA-FAM
655,02:10:00,D,15,206.725,500fM,0.0005,b,RNA-FAM
656,02:10:00,A,17,25.956999999999997,50fM,0.00005,a,DNA-FAM
657,02:10:00,B,17,26.948,50fM,0.00005,b,DNA-FAM
658,02:10:00,C,17,197.27599999999998,50fM,0.00005,a,RNA-FAM
659,02:10:00,D,17,194.709,50fM,0.00005,b,RNA-FAM
660,02:10:00,A,19,26.505,5fM,0.000005,a,DNA-FAM
661,02:10:00,B,19,24.340999999999998,5fM,0.000005,b,DNA-FAM
662,02:10:00,C,19,218.80700000000002,5fM,0.000005,a,RNA-FAM
663,02:10:00,D,19,207.041,5fM,0.000005,b,RNA-FAM
664,02:10:00,A,21,26.259,no_target,0,a,DNA-FAM
665,02:10:00,B,21,28.092,no_target,0,b,DNA-FAM
666,02:10:00,C,21,221.229,no_target,0,a,RNA-FAM
667,02:10:00,D,21,181.412,no_target,0,b,RNA-FAM
668,02:10:00,A,23,25.5,no_cas12a,0,a,DNA-FAM
669,02:10:00,B,23,25.366,no_cas12a,0,b,DNA-FAM
670,02:10:00,C,23,206.762,no_cas12a,0,a,RNA-FAM
671,02:10:00,D,23,206.87,no_cas12a,0,b,RNA-FAM
672,02:20:00,A,1,425.566,5uM,5000,a,DNA-FAM
673,02:20:00,B,1,546.365,5uM,5000,b,DNA-FAM
674,02:20:00,C,1,238.679,5uM,5000,a,RNA-FAM
675,02:20:00,D,1,205.391,5uM,5000,b,RNA-FAM
676,02:20:00,A,3,646.5740000000001,500nM,500,a,DNA-FAM
677,02:20:00,B,3,789.672,500nM,500,b,DNA-FAM
678,02:20:00,C,3,228.87099999999998,500nM,500,a,RNA-FAM
679,02:20:00,D,3,241.09,500nM,500,b,RNA-FAM
680,02:20:00,A,5,1176.9089999999999,50nM,50,a,DNA-FAM
681,02:20:00,B,5,1568.29,50nM,50,b,DNA-FAM
682,02:20:00,C,5,252.68400000000003,50nM,50,a,RNA-FAM
683,02:20:00,D,5,251.445,50nM,50,b,RNA-FAM
684,02:20:00,A,7,873.243,5nM,5,a,DNA-FAM
685,02:20:00,B,7,874.132,5nM,5,b,DNA-FAM
686,02:20:00,C,7,234.058,5nM,5,a,RNA-FAM
687,02:20:00,D,7,241.42,5nM,5,b,RNA-FAM
688,02:20:00,A,9,34.794000000000004,500pM,0.5,a,DNA-FAM
689,02:20:00,B,9,33.565,500pM,0.5,b,DNA-FAM
690,02:20:00,C,9,192.752,500pM,0.5,a,RNA-FAM
691,02:20:00,D,9,183.00599999999997,500pM,0.5,b,RNA-FAM
692,02:20:00,A,11,25.566999999999997,50pM,0.05,a,DNA-FAM
693,02:20:00,B,11,24.725,50pM,0.05,b,DNA-FAM
694,02:20:00,C,11,203.959,50pM,0.05,a,RNA-FAM
695,02:20:00,D,11,206.984,50pM,0.05,b,RNA-FAM
696,02:20:00,A,13,24.916,5pM,0.005,a,DNA-FAM
697,02:20:00,B,13,23.732,5pM,0.005,b,DNA-FAM
698,02:20:00,C,13,210.513,5pM,0.005,a,RNA-FAM
699,02:20:00,D,13,204.618,5pM,0.005,b,RNA-FAM
700,02:20:00,A,15,24.031,500fM,0.0005,a,DNA-FAM
701,02:20:00,B,15,22.747,500fM,0.0005,b,DNA-FAM
702,02:20:00,C,15,202.611,500fM,0.0005,a,RNA-FAM
703,02:20:00,D,15,206.77,500fM,0.0005,b,RNA-FAM
704,02:20:00,A,17,25.511,50fM,0.00005,a,DNA-FAM
705,02:20:00,B,17,25.987,50fM,0.00005,b,DNA-FAM
706,02:20:00,C,17,196.005,50fM,0.00005,a,RNA-FAM
707,02:20:00,D,17,192.387,50fM,0.00005,b,RNA-FAM
708,02:20:00,A,19,25.706999999999997,5fM,0.000005,a,DNA-FAM
709,02:20:00,B,19,24.035999999999998,5fM,0.000005,b,DNA-FAM
710,02:20:00,C,19,218.358,5fM,0.000005,a,RNA-FAM
711,02:20:00,D,19,206.46599999999998,5fM,0.000005,b,RNA-FAM
712,02:20:00,A,21,25.304000000000002,no_target,0,a,DNA-FAM
713,02:20:00,B,21,26.627,no_target,0,b,DNA-FAM
714,02:20:00,C,21,221.35,no_target,0,a,RNA-FAM
715,02:20:00,D,21,178.572,no_target,0,b,RNA-FAM
716,02:20:00,A,23,24.991999999999997,no_cas12a,0,a,DNA-FAM
717,02:20:00,B,23,24.915,no_cas12a,0,b,DNA-FAM
718,02:20:00,C,23,203.442,no_cas12a,0,a,RNA-FAM
719,02:20:00,D,23,205.101,no_cas12a,0,b,RNA-FAM
720,02:30:00,A,1,462.019,5uM,5000,a,DNA-FAM
721,02:30:00,B,1,600.825,5uM,5000,b,DNA-FAM
722,02:30:00,C,1,241.328,5uM,5000,a,RNA-FAM
723,02:30:00,D,1,208.845,5uM,5000,b,RNA-FAM
724,02:30:00,A,3,697.586,500nM,500,a,DNA-FAM
725,02:30:00,B,3,847.998,500nM,500,b,DNA-FAM
726,02:30:00,C,3,231.576,500nM,500,a,RNA-FAM
727,02:30:00,D,3,241.11599999999999,500nM,500,b,RNA-FAM
728,02:30:00,A,5,1260.2939999999999,50nM,50,a,DNA-FAM
729,02:30:00,B,5,1664.5079999999998,50nM,50,b,DNA-FAM
730,02:30:00,C,5,258.714,50nM,50,a,RNA-FAM
731,02:30:00,D,5,253.82,50nM,50,b,RNA-FAM
732,02:30:00,A,7,921.062,5nM,5,a,DNA-FAM
733,02:30:00,B,7,917.92,5nM,5,b,DNA-FAM
734,02:30:00,C,7,235.832,5nM,5,a,RNA-FAM
735,02:30:00,D,7,244.605,5nM,5,b,RNA-FAM
736,02:30:00,A,9,34.986,500pM,0.5,a,DNA-FAM
737,02:30:00,B,9,33.366,500pM,0.5,b,DNA-FAM
738,02:30:00,C,9,192.84799999999998,500pM,0.5,a,RNA-FAM
739,02:30:00,D,9,182.68,500pM,0.5,b,RNA-FAM
740,02:30:00,A,11,25.128,50pM,0.05,a,DNA-FAM
741,02:30:00,B,11,23.467,50pM,0.05,b,DNA-FAM
742,02:30:00,C,11,202.248,50pM,0.05,a,RNA-FAM
743,02:30:00,D,11,205.907,50pM,0.05,b,RNA-FAM
744,02:30:00,A,13,24.245,5pM,0.005,a,DNA-FAM
745,02:30:00,B,13,23.47,5pM,0.005,b,DNA-FAM
746,02:30:00,C,13,210.37599999999998,5pM,0.005,a,RNA-FAM
747,02:30:00,D,13,205.75099999999998,5pM,0.005,b,RNA-FAM
748,02:30:00,A,15,23.342,500fM,0.0005,a,DNA-FAM
749,02:30:00,B,15,21.99,500fM,0.0005,b,DNA-FAM
750,02:30:00,C,15,199.113,500fM,0.0005,a,RNA-FAM
751,02:30:00,D,15,205.688,500fM,0.0005,b,RNA-FAM
752,02:30:00,A,17,25.114,50fM,0.00005,a,DNA-FAM
753,02:30:00,B,17,25.396,50fM,0.00005,b,DNA-FAM
754,02:30:00,C,17,192.576,50fM,0.00005,a,RNA-FAM
755,02:30:00,D,17,192.558,50fM,0.00005,b,RNA-FAM
756,02:30:00,A,19,25.64,5fM,0.000005,a,DNA-FAM
757,02:30:00,B,19,23.734,5fM,0.000005,b,DNA-FAM
758,02:30:00,C,19,217.208,5fM,0.000005,a,RNA-FAM
759,02:30:00,D,19,207.541,5fM,0.000005,b,RNA-FAM
760,02:30:00,A,21,25.019000000000002,no_target,0,a,DNA-FAM
761,02:30:00,B,21,26.774,no_target,0,b,DNA-FAM
762,02:30:00,C,21,219.27200000000002,no_target,0,a,RNA-FAM
763,02:30:00,D,21,178.201,no_target,0,b,RNA-FAM
764,02:30:00,A,23,24.316,no_cas12a,0,a,DNA-FAM
765,02:30:00,B,23,24.866999999999997,no_cas12a,0,b,DNA-FAM
766,02:30:00,C,23,205.304,no_cas12a,0,a,RNA-FAM
767,02:30:00,D,23,205.142,no_cas12a,0,b,RNA-FAM
768,02:40:00,A,1,508.108,5uM,5000,a,DNA-FAM
769,02:40:00,B,1,656.275,5uM,5000,b,DNA-FAM
770,02:40:00,C,1,243.523,5uM,5000,a,RNA-FAM
771,02:40:00,D,1,208.94299999999998,5uM,5000,b,RNA-FAM
772,02:40:00,A,3,759.935,500nM,500,a,DNA-FAM
773,02:40:00,B,3,907.416,500nM,500,b,DNA-FAM
774,02:40:00,C,3,236.322,500nM,500,a,RNA-FAM
775,02:40:00,D,3,247.955,500nM,500,b,RNA-FAM
776,02:40:00,A,5,1339.158,50nM,50,a,DNA-FAM
777,02:40:00,B,5,1769.566,50nM,50,b,DNA-FAM
778,02:40:00,C,5,261.432,50nM,50,a,RNA-FAM
779,02:40:00,D,5,259.466,50nM,50,b,RNA-FAM
780,02:40:00,A,7,972.7860000000001,5nM,5,a,DNA-FAM
781,02:40:00,B,7,975.752,5nM,5,b,DNA-FAM
782,02:40:00,C,7,238.546,5nM,5,a,RNA-FAM
783,02:40:00,D,7,247.94299999999998,5nM,5,b,RNA-FAM
784,02:40:00,A,9,35.23,500pM,0.5,a,DNA-FAM
785,02:40:00,B,9,33.279,500pM,0.5,b,DNA-FAM
786,02:40:00,C,9,191.079,500pM,0.5,a,RNA-FAM
787,02:40:00,D,9,183.74,500pM,0.5,b,RNA-FAM
788,02:40:00,A,11,24.86,50pM,0.05,a,DNA-FAM
789,02:40:00,B,11,22.823,50pM,0.05,b,DNA-FAM
790,02:40:00,C,11,203.953,50pM,0.05,a,RNA-FAM
791,02:40:00,D,11,206.959,50pM,0.05,b,RNA-FAM
792,02:40:00,A,13,23.706999999999997,5pM,0.005,a,DNA-FAM
793,02:40:00,B,13,22.749000000000002,5pM,0.005,b,DNA-FAM
794,02:40:00,C,13,211.83700000000002,5pM,0.005,a,RNA-FAM
795,02:40:00,D,13,205.739,5pM,0.005,b,RNA-FAM
796,02:40:00,A,15,22.54,500fM,0.0005,a,DNA-FAM
797,02:40:00,B,15,21.763,500fM,0.0005,b,DNA-FAM
798,02:40:00,C,15,198.22799999999998,500fM,0.0005,a,RNA-FAM
799,02:40:00,D,15,203.49200000000002,500fM,0.0005,b,RNA-FAM
800,02:40:00,A,17,24.011,50fM,0.00005,a,DNA-FAM
801,02:40:00,B,17,24.912,50fM,0.00005,b,DNA-FAM
802,02:40:00,C,17,193.954,50fM,0.00005,a,RNA-FAM
803,02:40:00,D,17,190.078,50fM,0.00005,b,RNA-FAM
